YEAR,date,lat,lon,UID,SITE_ID,STATE,LOC_NAME,SITE_CLASS,AGGR_ECO3_2015,AGGR_ECO9_2015,ECO10,US_L3CODE_2015,US_L4CODE_2015,EPA_REG,WSAREA_NARS,tmean_day,ppt_day,tmean_year,ppt_year
2009,2009-09-15,46.896298,-121.9899991,15132,FW08WA004,WA,Rushing Water Creek,PROB,WMTNS,WMT,MT-PNW,4,4b,10,11.22060013,15.343000411987305,0,8.588250160217285,1510.510009765625
2009,2009-09-15,45.11727905,-91.27551369,15057,FW08WI003,WI,South Fork Bob Creek,PROB,PLNLOW,UMW,NA,50,50f,5,16.20190048,19.52400016784668,0,5.243624687194824,649.44000244140625
2009,2009-09-16,37.35910031,-105.7663982,15515,FW08CO049,CO,Rio Grande,PROB,WMTNS,XER,XE-EPLAT,22,22b,8,6699.640137,14.949000358581543,0.3499999940395355,5.411999702453613,202.4199981689453
2009,2009-09-16,41.3213297,-72.40672603,16152,FW08CT027,CT,Unnamed,PROB,EHIGH,NAP,NA,59,59g,1,0.357300013,19.84400177001953,0,10.16925048828125,1437.6099853515625
2009,2009-09-16,38.46110337,-75.24277473,14246,FW08DE011,DE,Sandy Branch,PROB,PLNLOW,CPL,NA,63,63f,3,10.33829975,24.26500129699707,1.6399999856948853,13.977250099182129,1541.81005859375
2009,2009-09-16,32.16081932,-81.55145517,15675,FW08GA081,GA,Tributary to Mill Creek,PROB,PLNLOW,CPL,NA,75,75f,4,27.83939934,25.845001220703125,0,19.119916915893555,1441.5499267578125
2009,2009-09-16,38.21361387,-94.95034733,14956,FW08KS063,KS,Big Sugar Creek,PROB,PLNLOW,TPL,NA,40,40c,7,316.4670105,21.665000915527344,0,12.341708183288574,1270.5599365234375
2009,2009-09-16,37.29115676,-85.59288982,14765,FW08KY019,KY,Green River,PROB,EHIGH,SAP,NA,71,71g,4,3109.790039,22.07900047302246,0.3499999940395355,13.220417022705078,1621.5899658203125
2009,2009-09-16,38.60544714,-83.95592787,14902,FW08KY050,KY,Two Lick Creek,PROB,EHIGH,SAP,NA,71,71k,4,13.17490005,21.32900047302246,0,12.056708335876465,1440
2009,2009-09-16,31.01538017,-89.74598435,14647,FW08MS100,MS,Pearl River (Marion),PROB,PLNLOW,CPL,NA,65,65p,4,16065.2002,26.45400047302246,13.239999771118164,19.314666748046875,1922.489990234375
2009,2009-09-16,30.6793982,-89.8357144,14648,FW08MS101,MS,Pearl River,PROB,PLNLOW,CPL,NA,75,75i,4,17275.5,26.57400131225586,0.18000000715255737,19.491790771484375,1431.75
2009,2009-09-16,48.00521118,-105.9092292,14134,FW08MT049,MT,Missouri River (Fort Peck Reach),PROB,PLNLOW,NPL,PL-RANGE,42,42j,8,214041,21.535001754760742,0,5.215583324432373,308.9599914550781
2009,2009-09-16,48.72954904,-105.4411635,14619,FW08MT053,MT,Poplar River,PROB,PLNLOW,NPL,PL-RANGE,42,42i,8,4122.080078,20.196001052856445,0,3.3587498664855957,326.3900146484375
2009,2009-09-16,41.79362827,-80.82266286,15575,FW08OH015,OH,Coffee Creek,PROB,EHIGH,NAP,NA,61,61b,5,14.53680038,17.924001693725586,0,8.94041633605957,971.16998291015625
2009,2009-09-16,45.74942517,-116.7596127,15608,FW08OR041,OR,Imnaha River,PROB,WMTNS,WMT,MT-NROCK,11,11g,10,1912.329956,22.75200080871582,0,11.082958221435547,412.0400085449219
2009,2009-09-16,40.93107475,-80.37396331,15566,FW08PA020,PA,Beaver River,PROB,EHIGH,NAP,NA,61,61c,3,5723.359863,19.770000457763672,0,9.676833152770996,938.3900146484375
2009,2009-09-16,47.57530265,-96.2789465,15327,FW08RMN9075,MN,Maple Creek,HAND,PLNLOW,TPL,PL-NCULT,48,48d,5,99.53119659,20.022001266479492,0,3.328291416168213,601.1300048828125
2009,2009-09-16,44.64263801,-101.6359546,14799,FW08SD051,SD,Cherry Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,4621.950195,21.472000122070313,0,7.325000286102295,600.44000244140625
2009,2009-09-16,44.75803488,-101.9992788,14804,FW08SD067,SD,Cherry Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43f,8,3177.100098,20.986000061035156,0,6.629708290100098,558.91998291015625
2009,2009-09-16,32.24997622,-101.3757954,1336,FW08TX068,TX,Bealls Creek,PROB,PLNLOW,SPL,PL-RANGE,26,26c,6,23013,22.499000549316406,0,17.818540573120117,435.8399963378906
2009,2009-09-16,46.78863038,-91.26533584,15100,FW08WI088,WI,East Fork Cranberry River,PROB,PLNLOW,UMW,NA,50,50a,5,143.3899994,17.68600082397461,0,4.172208309173584,730.3499755859375
2009,2009-09-17,41.46759547,-95.90930533,14331,FW08IA047,IA,Boyer River,PROB,PLNLOW,TPL,PL-NCULT,47,47d,7,2809.959961,19.889001846313477,0,9.263333320617676,827.8599853515625
2009,2009-09-17,38.67702836,-84.72037723,14756,FW08KY004,KY,Clarks Creek,PROB,EHIGH,SAP,NA,71,71k,4,80.36910248,19.547000885009766,0,12.275291442871094,1228.9100341796875
2009,2009-09-17,42.76553136,-71.09351373,15354,FW08MA023,MA,Merrimack River,PROB,EHIGH,NAP,NA,59,59h,1,12551.2002,12.414000511169434,0,8.880499839782715,1419.6700439453125
2009,2009-09-17,48.65556412,-94.98697243,15299,FW08MN060,MN,Unnamed Ditch,PROB,PLNLOW,UMW,NA,49,49a,5,13.58469963,18.486000061035156,0,2.3440418243408203,521.59002685546875
2009,2009-09-17,30.66593695,-88.63274889,14644,FW08MS069,MS,Pascagoula River,PROB,PLNLOW,CPL,NA,75,75i,4,21155,26.540000915527344,0.7699999809265137,19.22533416748047,2156.130126953125
2009,2009-09-17,40.65367265,-79.94248798,14926,FW08PA044,PA,Unnamed Stream,PROB,EHIGH,SAP,NA,70,70c,3,1.222200036,17.118000030517578,0,9.715291976928711,980.15997314453125
2009,2009-09-17,44.5204035,-101.9940786,14802,FW08SD063,SD,Cheyenne River,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,55224,19.73000144958496,0,7.267833232879639,645.55999755859375
2009,2009-09-17,31.77034478,-103.7792891,1324,FW08TX046,TX,Pecos River,PROB,WMTNS,XER,XE-SOUTH,24,24a,6,58774.30078,21.48900032043457,0,18.501541137695313,321.8900146484375
2009,2009-09-17,44.93774049,-72.69973982,15362,FW08VT019,VT,Missisquoi River,PROB,EHIGH,NAP,NA,58,58k,1,1246.160034,12.94800090789795,0,5.996458530426025,1123.280029296875
2009,2009-09-17,48.52373485,-122.0534379,14674,FW08WA017,WA,Skagit River,PROB,WMTNS,WMT,MT-PNW,2,2b,10,7538.609863,16.93600082397461,0.41999998688697815,9.837207794189453,1480.469970703125
2009,2009-09-17,46.6757135,-91.94540006,15069,FW08WI014,WI,Dutchman Creek,PROB,PLNLOW,UMW,NA,50,50a,5,17.72030067,14.000000953674316,0,4.489583492279053,664.54998779296875
2009,2009-09-18,37.6645886,-83.56419737,15311,FW08KY009,KY,Upper Devil Creek,PROB,EHIGH,SAP,NA,70,70f,4,22.08810043,20.84600067138672,0.8100000023841858,12.27750015258789,1334.280029296875
2009,2009-09-18,36.57922622,-89.1879406,14774,FW08KY033,KY,Obion Creek,PROB,PLNLOW,CPL,NA,73,73a,4,830.1480103,21.47300148010254,0,14.302458763122559,1441.239990234375
2009,2009-09-18,42.71030134,-71.13398556,15350,FW08MA019,MA,Merrimack River,PROB,EHIGH,NAP,NA,59,59h,1,12481.40039,12.305000305175781,0,9.235875129699707,1366.72998046875
2009,2009-09-18,48.4723867,-93.80259854,15313,FW08MN080,MN,Black River,PROB,PLNLOW,UMW,NA,49,49a,5,751.4320068,16.631000518798828,0,2.4013333320617676,651.17999267578125
2009,2009-09-18,41.02419361,-80.16322724,14919,FW08PA024,PA,Slippery Rock Creek,PROB,EHIGH,NAP,NA,61,61c,3,783.0050049,16.453001022338867,0,9.211541175842285,961.1500244140625
2009,2009-09-18,45.62458637,-91.5527614,15105,FW08WI104,WI,Sucker Creek,PROB,PLNLOW,UMW,NA,50,50e,5,34.63940048,17.481000900268555,0,4.39466667175293,672.60003662109375
2009,2009-09-19,32.58246004,-89.84869628,14642,FW08MS050,MS,Pearl River,PROB,PLNLOW,CPL,NA,74,74b,4,6823.700195,24.714000701904297,1.2899999618530273,17.590208053588867,1638.489990234375
2009,2009-09-19,40.52158532,-79.39898843,14924,FW08PA034,PA,Black Legs Creek,PROB,EHIGH,SAP,NA,70,70c,3,76.41960144,16.072999954223633,0,9.425874710083008,1054.6099853515625
2009,2009-09-19,37.07104966,-82.77167362,14783,FW08RKY9056,KY,Bad Branch,HAND,EHIGH,SAP,NA,69,69e,4,6.61977005,20.74300193786621,12.930000305175781,11.57450008392334,1557.0699462890625
2009,2009-09-19,47.8126318,-93.08181365,15331,FW08RMN9100,MN,Bearskin Creek,HAND,PLNLOW,UMW,NA,49,49b,5,44.01810074,14.759000778198242,0,2.471874952316284,635.17999267578125
2009,2009-09-19,35.66345391,-89.8122908,15371,FW08RTN9004,TN,Cold Creek,HAND,PLNLOW,CPL,NA,73,73a,4,117.0410004,22.701000213623047,8.270000457763672,15.381375312805176,1522.510009765625
2009,2009-09-20,37.29617565,-83.06281453,14900,FW08KY041,KY,Clear Creek,PROB,EHIGH,SAP,NA,69,69d,4,2.825680017,22.244001388549805,2.1600000858306885,12.917207717895508,1367.6700439453125
2009,2009-09-20,47.94126345,-94.5335395,15406,FW08MN010,MN,South Branch Battle River,PROB,PLNLOW,UMW,NA,49,49a,5,130.4819946,20.115001678466797,0,2.699833393096924,558.760009765625
2009,2009-09-20,41.8326705,-71.46914174,15402,FW08RI017,RI,Unnamed Stream,PROB,EHIGH,NAP,NA,59,59e,1,112.9290009,12.098000526428223,0,10.099916458129883,1479.52001953125
2009,2009-09-20,35.12102357,-89.21058068,15368,FW08TN044,TN,Unnamed,PROB,PLNLOW,CPL,NA,65,65e,4,2.538899899,24.09200096130371,19.8700008392334,15.243791580200195,1665.0799560546875
2009,2009-09-21,40.21900408,-121.9974197,14597,FW08CA054,CA,Antelope Creek,PROB,WMTNS,XER,XE-CALIF,6,6a,9,303.1669922,27.459001541137695,0,16.5848331451416,629.6400146484375
2009,2009-09-21,39.40353901,-105.1696151,15533,FW08CO054,CO,South Platte River,PROB,WMTNS,WMT,MT-SROCK,21,21c,8,5455.060059,14.362000465393066,0.8899999856948853,7.488083362579346,564.97998046875
2009,2009-09-21,38.79629463,-75.45794504,14248,FW08DE046,DE,Maple Marsh and Beaver Dam Ditch,PROB,PLNLOW,CPL,NA,63,63f,3,4.973330021,17.269001007080078,0,13.370291709899902,1381.760009765625
2009,2009-09-21,42.31515607,-92.19434011,14316,FW08IA010,IA,Wolf Creek,PROB,PLNLOW,TPL,PL-NCULT,47,47c,7,847.6110229,17.532001495361328,0,7.90987491607666,1091.9100341796875
2009,2009-09-21,47.89335758,-94.39085158,15282,FW08MN023,MN,South Branch Battle Creek,PROB,PLNLOW,UMW,NA,49,49b,5,43.39690018,18.988000869750977,0,2.671708345413208,606.09002685546875
2009,2009-09-21,40.17138224,-74.41457146,14227,FW08NJ001,NJ,Toms River,PROB,PLNLOW,CPL,NA,84,84b,2,7.33122015,15.62700080871582,0,11.571249961853027,1471.179931640625
2009,2009-09-21,36.05503102,-98.12901078,14417,FW08OK025,OK,Cimarron River,PROB,PLNLOW,SPL,NA,27,27d,6,34856.69922,22.78900146484375,0,14.95687484741211,679.030029296875
2009,2009-09-21,39.94336486,-79.72039731,15884,FW08PA003,PA,Redstone Creek,PROB,EHIGH,SAP,NA,70,70b,3,118.9889984,19.889001846313477,0,10.40637493133545,992.4100341796875
2009,2009-09-21,41.55900329,-71.12898825,15384,FW08RI001,RI,Unnamed Creek,PROB,EHIGH,NAP,NA,59,59e,1,89.41829681,15.262001037597656,0,10.450958251953125,1509.06005859375
2009,2009-09-21,37.46369571,-83.12992946,14904,FW08RKY9143,KY,Coles Fork,HAND,EHIGH,SAP,NA,69,69d,4,15.91079998,22.19700050354004,3.6600000858306885,12.634208679199219,1388.02001953125
2009,2009-09-21,35.10422261,-89.77036769,15365,FW08TN037,TN,Wolf River,PROB,PLNLOW,CPL,NA,74,74b,4,1787.199951,24.439001083374023,42.83000183105469,15.925583839416504,1717.050048828125
2009,2009-09-21,38.27012895,-82.44883404,14675,FW08WV018,WV,Twelvepole Creek,PROB,EHIGH,SAP,NA,70,70b,3,804.7390137,20.72300148010254,5.480000019073486,12.396958351135254,1304.3499755859375
2009,2009-09-22,37.82631322,-82.56941904,15307,FW08KY007,KY,Davis Branch,PROB,EHIGH,SAP,NA,69,69d,4,4.785220146,21.17500114440918,0,12.41016674041748,1323.469970703125
2009,2009-09-22,45.54743517,-93.39001306,15291,FW08MN047,MN,Unnamed Creek,PROB,PLNLOW,UMW,NA,51,51h,5,2635.550049,18.50400161743164,0.8899999856948853,5.283083438873291,726.75
2009,2009-09-22,36.9580016,-97.42192041,14416,FW08OK018,OK,Chikaskia River,PROB,PLNLOW,SPL,NA,27,27d,6,3969.01001,19.238000869750977,1.3600000143051147,13.998333930969238,975.02001953125
2009,2009-09-22,42.59955311,-121.7616774,15609,FW08OR046,OR,Sprague River,PROB,WMTNS,WMT,MT-PNW,9,9e,10,3968.879883,14.624000549316406,0,7.020458221435547,368.32000732421875
2009,2009-09-22,41.42842254,-71.72119442,15394,FW08RI008,RI,Pawtucket River,PROB,EHIGH,NAP,NA,59,59g,1,537.8010254,16.18400001525879,0,9.7056245803833,1464.219970703125
2009,2009-09-22,35.03471457,-88.15218803,15373,FW08RTNECO65J05,TN,Dry Creek,HAND,PLNLOW,CPL,NA,65,65j,4,25.55789948,23.657001495361328,4.679999828338623,15.226333618164063,1416.5699462890625
2009,2009-09-22,38.35280308,-109.7534644,15166,FW08UT023,UT,Colorado River,PROB,WMTNS,XER,XE-EPLAT,20,20d,8,66162.89844,13.709000587463379,0,13.451833724975586,158.64999389648437
2009,2009-09-23,40.67763476,-105.4137229,15518,FW08CO059,CO,Cache La Poudre River,PROB,WMTNS,WMT,MT-SROCK,21,21c,8,1074.130005,4.849000453948975,0.029999999329447746,6.598333358764648,541.94000244140625
2009,2009-09-23,41.39176207,-73.15460102,16153,FW08CT008,CT,Fivemile Brook,PROB,EHIGH,NAP,NA,59,59c,1,4.054269791,20.09000015258789,0,9.681333541870117,1205.280029296875
2009,2009-09-23,41.86233137,-72.64701524,14977,FW08CT032,CT,Farmington River,PROB,EHIGH,NAP,NA,59,59a,1,1545.859985,19.905000686645508,0,9.980916976928711,1260.9000244140625
2009,2009-09-23,44.20717738,-92.98116751,15315,FW08MN093,MN,County Ditch No. 1,PROB,PLNLOW,TPL,PL-NCULT,47,47c,5,11.32149982,17.20400047302246,0.8100000023841858,6.254791736602783,741.19000244140625
2009,2009-09-23,42.46206361,-121.4688273,15606,FW08OR030,OR,Sprague River,PROB,WMTNS,WMT,MT-PNW,9,9g,10,3297.649902,15.483000755310059,0,6.977874755859375,313.1600036621094
2009,2009-09-23,41.41991563,-78.74775209,15565,FW08PA015,PA,Clarion River,PROB,EHIGH,NAP,NA,62,62d,3,794.742981,17.332000732421875,0.3799999952316284,7.144625186920166,1090.4100341796875
2009,2009-09-23,36.1309407,-112.4153664,14053,FW08RAZTRB01,AZ,Havasu Creek,HAND,WMTNS,WMT,MT-SWEST,23,23j,9,0.771300018,13.293000221252441,0,10.703374862670898,214.8300018310547
2009,2009-09-23,41.88013818,-71.38130368,15386,FW08RI003,RI,Seekonk River,PROB,EHIGH,NAP,NA,59,59e,1,1250.579956,19.543001174926758,0,10.068458557128906,1411.3599853515625
2009,2009-09-23,37.68290097,-82.40522656,14903,FW08RKY9007,KY,Unknown,HAND,EHIGH,SAP,NA,69,69d,4,1.241999984,23.543001174926758,0,12.705916404724121,1422.4000244140625
2009,2009-09-23,38.15670289,-109.9319763,15169,FW08UT039,UT,Colorado River,PROB,WMTNS,XER,XE-EPLAT,20,20d,8,183770,13.03600025177002,0,13.046667098999023,150.9600067138672
2009,2009-09-24,38.36231268,-82.93243281,14901,FW08KY042,KY,Little Sandy River,PROB,EHIGH,SAP,NA,70,70f,4,1164.660034,23.022001266479492,0,11.532166481018066,1304.6700439453125
2009,2009-09-24,42.94308132,-121.2591679,15587,FW08OR003,OR,West Fork Silver Creek,PROB,WMTNS,WMT,MT-PNW,9,9e,10,6.415200233,20.535001754760742,0,5.4617085456848145,771.9100341796875
2009,2009-09-24,41.53769597,-78.14748044,14911,FW08PA002,PA,McNuff Branch,PROB,EHIGH,NAP,NA,62,62d,3,5.126100063,18.76500129699707,2.559999942779541,6.757999897003174,967.92999267578125
2009,2009-09-24,41.37877504,-78.91401152,14928,FW08PA047,PA,Unnamed,PROB,EHIGH,NAP,NA,62,62d,3,0.545400023,18.990001678466797,4.480000019073486,7.332666397094727,1120.02001953125
2009,2009-09-24,39.85672603,-111.6149425,16133,FW08RUT95825,UT,Nebo Creek,HAND,WMTNS,WMT,MT-SROCK,19,19f,8,63.92079926,11.419000625610352,0,6.301666736602783,638.32000732421875
2009,2009-09-24,36.40331428,-84.04829983,15369,FW08TN051,TN,Cedar Creek,PROB,EHIGH,SAP,NA,67,67f,4,7.636779785,23.427001953125,0,12.962291717529297,1729.0799560546875
2009,2009-09-25,40.05437409,-78.67430642,14931,FW08PA066,PA,Shawnee Branch,PROB,EHIGH,SAP,NA,67,67a,3,22.12439919,20.06800079345703,1.75,9.263833045959473,959.96002197265625
2009,2009-09-25,46.65598529,-117.4141086,15783,FW08WA036,WA,Snake River near Granite Dam,PROB,WMTNS,XER,XE-NORTH,10,10l,10,241122,22.356000900268555,0,11.083541870117188,532.260009765625
2009,2009-09-26,37.68388625,-87.89627852,14781,FW08KY072,KY,Lost Creek,PROB,PLNLOW,TPL,NA,72,72c,4,10.98419952,21.043001174926758,0.25,13.776582717895508,1322.9000244140625
2009,2009-09-26,41.95441778,-75.84874219,14929,FW08PA053,PA,Jones Creek,PROB,EHIGH,NAP,NA,60,60b,3,2.932840109,9.91100025177002,0,7.331875324249268,1046.52001953125
2009,2009-09-27,37.25037328,-87.24122678,15312,FW08KY056,KY,Cypress Creek,PROB,PLNLOW,TPL,NA,72,72c,4,5.252140045,19.606000900268555,3.2699999809265137,13.939582824707031,1493.280029296875
2009,2009-09-27,41.43309459,-74.9777226,14930,FW08PA061,PA,Grassy Brook,PROB,EHIGH,NAP,NA,62,62b,3,2.851200104,10.059000015258789,18.90999984741211,7.693666458129883,1195.260009765625
2009,2009-09-27,45.69860999,-120.4175314,15845,FW08WA016,WA,Columbia River at Biggs,PROB,WMTNS,XER,XE-NORTH,10,10e,10,544067,17.83500099182129,0,11.227624893188477,229.5
2009,2009-09-28,40.62352247,-105.9780085,14232,FW08CO171,CO,Mossman Pole Patch Creek,PROB,WMTNS,WMT,MT-SROCK,21,21e,8,0.602100015,8.142000198364258,0,0.013375024311244488,1071.5999755859375
2009,2009-09-28,39.80613511,-75.46540517,14215,FW08DE025,DE,South Branch Naamans Creek,PROB,EHIGH,SAP,NA,64,64c,3,13.90970039,20.093000411987305,4.75,13.091500282287598,1430.6700439453125
2009,2009-09-28,31.09621386,-89.27796462,15265,FW08MS052,MS,Black Creek,PROB,PLNLOW,CPL,NA,65,65f,4,782.2280273,25.889001846313477,0,18.97974967956543,1965.800048828125
2009,2009-09-28,41.01743682,-75.63145766,14927,FW08PA046,PA,Hawk Run,PROB,EHIGH,NAP,NA,62,62a,3,4.360499859,13.563000679016113,4.96999979019165,8.138416290283203,1202.4300537109375
2009,2009-09-28,37.34013217,-76.70386714,15650,FW08RVA9017,VA,Carter Creek,HAND,PLNLOW,CPL,NA,65,65m,3,3.581330061,20.262001037597656,4.519999980926514,15.030791282653809,1438.3399658203125
2009,2009-09-28,36.42498764,-88.78780414,15370,FW08TN068,TN,Unknown,PROB,PLNLOW,CPL,NA,74,74b,4,5.1512498860000004,20.507001876831055,0,14.403416633605957,1363.330078125
2009,2009-09-28,47.46288389,-120.6610745,14668,FW08WA007,WA,Peshastin Creek,PROB,WMTNS,WMT,MT-PNW,77,77g,10,155.3509979,12.862000465393066,0,8.085291862487793,650.5
2009,2009-09-28,37.99752502,-80.86203854,14661,FW08WV001,WV,Laurel Creek,PROB,EHIGH,SAP,NA,69,69a,3,1.88222003,13.378000259399414,0.28999999165534973,9.815333366394043,1395.1900634765625
2009,2009-09-29,35.41004023,-94.30155165,14298,FW08AR307,AR,Unnamed Creek,PROB,EHIGH,SAP,NA,37,37d,6,0.158399999,16.19300079345703,0,15.617375373840332,1451.8699951171875
2009,2009-09-29,42.79185309,-96.60156764,14318,FW08IA019,IA,Big Sioux River,PROB,PLNLOW,TPL,PL-NCULT,47,47d,7,17433.90039,9.9350004196167,0,8.081083297729492,869.3800048828125
2009,2009-09-29,41.02389567,-87.66814635,15118,FW08IL008,IL,Tributary to Beaver Creek,PROB,PLNLOW,TPL,NA,54,54d,5,0.77670002,12.783000946044922,0,9.378042221069336,1093.3399658203125
2009,2009-09-29,37.50351751,-95.15264854,14952,FW08KS047,KS,Flatrock Creek,PROB,PLNLOW,TPL,NA,40,40b,7,391.3649902,13.690000534057617,0,12.950458526611328,1687.7099609375
2009,2009-09-29,36.85100188,-87.4286475,14759,FW08KY006,KY,Unknown,PROB,EHIGH,SAP,NA,71,71e,4,7.136099815,15.471000671386719,0,13.965874671936035,1486.739990234375
2009,2009-09-29,41.09271755,-97.224826,14373,FW08NE092,NE,Big Blue River,PROB,PLNLOW,SPL,NA,27,27f,7,965.7089844,10.306000709533691,0,9.324458122253418,672
2009,2009-09-29,36.55849722,-76.92781885,14887,FW08RVA9026,VA,Blackwater River,HAND,PLNLOW,CPL,NA,63,63e,3,1903.73999,19.867000579833984,17.25,15.482625007629395,1383.1600341796875
2009,2009-09-29,39.57144074,-80.99237807,14659,FW08WV034,WV,Ohio River,PROB,EHIGH,SAP,NA,70,70a,3,67864.60156,15.348000526428223,2.0199999809265137,10.771124839782715,997.15997314453125
2009,2009-09-30,37.34161814,-103.9085079,14231,FW08CO072,CO,Purgatoire River,PROB,PLNLOW,SPL,PL-RANGE,26,26g,8,4497.910156,19.233001708984375,0,11.38770866394043,333.6400146484375
2009,2009-09-30,41.89122924,-72.66210156,14960,FW08CT005,CT,Farmington River,PROB,EHIGH,NAP,NA,59,59a,1,1532.949951,15.100000381469727,0,9.980916976928711,1260.9000244140625
2009,2009-09-30,41.84447692,-72.6319959,14966,FW08CT016,CT,Farmington River,PROB,EHIGH,NAP,NA,59,59a,1,1571.400024,15.36500072479248,0,10.343583106994629,1266.3299560546875
2009,2009-09-30,41.46759547,-95.90930533,14332,FW08IA047,IA,Boyer River,PROB,PLNLOW,TPL,PL-NCULT,47,47d,7,2809.959961,11.871000289916992,0,9.263333320617676,827.8599853515625
2009,2009-09-30,40.37259742,-89.40745644,15119,FW08IL032,IL,Unnamed Ditch,PROB,PLNLOW,TPL,NA,54,54a,5,4.024199963,13.046000480651855,0,10.163291931152344,1485.9000244140625
2009,2009-09-30,38.82072601,-84.70513918,14780,FW08KY062,KY,Little South Fork,PROB,EHIGH,SAP,NA,71,71d,4,5.593770027,13.396000862121582,0,12.212333679199219,1188.52001953125
2009,2009-09-30,32.08681077,-90.94759453,14458,FW08MS042,MS,Big Black River,PROB,PLNLOW,CPL,NA,74,74b,4,8616.910156,17.341001510620117,0,18.215124130249023,1552.8699951171875
2009,2009-09-30,31.67425577,-90.1745308,14646,FW08MS086,MS,Saddlebags Creek,PROB,PLNLOW,CPL,NA,65,65d,4,2.778300047,18.95800018310547,0,18.790624618530273,1693.489990234375
2009,2009-09-30,45.30787397,-109.5258136,14631,FW08MT098,MT,East Rosebud Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43s,8,285.9700012,18.791000366210938,9.680000305175781,6.664249897003174,635.97998046875
2009,2009-09-30,40.1769361,-101.2799858,14374,FW08NE102,NE,East Muddy Creek,PROB,PLNLOW,SPL,PL-NCULT,25,25c,7,76.51650238,13.880001068115234,0,9.916375160217285,704.4100341796875
2009,2009-09-30,36.10905389,-95.56893957,14418,FW08OK062,OK,Verdigris River,PROB,PLNLOW,TPL,NA,40,40b,6,20358.09961,15.996000289916992,0,14.92562484741211,1077.1500244140625
2009,2009-10-01,41.72844177,-87.99265342,15120,FW08IL043,IL,Unnamed Creek,PROB,PLNLOW,TPL,NA,54,54f,5,8.024430275,10.594000816345215,0,9.162291526794434,1177.5499267578125
2009,2009-10-01,41.40970756,-97.78105418,14366,FW08NE052,NE,Loup River,PROB,PLNLOW,SPL,NA,27,27g,7,36429,15.227001190185547,0,9.042041778564453,690.03997802734375
2009,2009-10-01,29.77151273,-101.7318191,1332,FW08TX023,TX,Rio Grande,PROB,WMTNS,XER,XE-SOUTH,24,24a,6,206948,27.5830020904541,0.44999998807907104,20.920499801635742,353.2900085449219
2009,2009-10-02,34.36679167,-85.08705529,15674,FW08GA071,GA,Tributary to Woodward Creek,PROB,EHIGH,SAP,NA,67,67g,4,1.680259943,17.177000045776367,0,15.791250228881836,1731.2900390625
2009,2009-10-02,42.09010346,-73.32843393,15346,FW08MA012,MA,Housatonic River,PROB,EHIGH,NAP,NA,58,58b,1,1209.030029,6.679000377655029,0.5799999833106995,7.8252081871032715,1265.4000244140625
